Name,Platform,Location,Environment,Module,Description,Cores,Memory,Prov Total (GB),Used Total (GB),Prov,Used,Available (GB),Used (GB),Logs (GB),Cluster/Blade,,,,,,,,
nl-fldi-02049,Linux,DISC,Env2,xConnect,Env2 - xConnect - CDA #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02050,Linux,DISC,Env2,xConnect,Env2 - xConnect - CDA #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02051,Linux,DISC,Env5,xConnect,Env5 - xConnect - CDA #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02052,Linux,DISC,Env5,xConnect,Env5 - xConnect - CDA #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02053,Linux,DISC,Load2,xConnect,Load2 - xConnect - CDA #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02054,Linux,DISC,Load2,xConnect,Load2 - xConnect - CDA #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02055,Linux,DISC,Env5,RTI,Env5 - RTI - Actional Sonic MQ #01,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02056,Linux,DISC,Env5,RTI,Env5 - RTI - Actional Sonic MQ #02,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02057,Linux,DISC,Env5,RTI,Env5 - RTI - Actional Consumer Agent #01,6,25,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02058,Linux,DISC,Env5,RTI,Env5 - RTI - Actional Consumer Agent #02,6,24,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02059,Linux,DISC,Prod,RTI,Prod - RTI - Actional Sonic MQ #01,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02060,Linux,DISC,Prod,RTI,Prod - RTI - Actional Sonic MQ #02,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02061,Linux,DISC,Prod,RTI,Prod - RTI - Actional Consumer Agent #01,6,24,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02062,Linux,DISC,Prod,RTI,Prod - RTI - Actional Consumer Agent #02,6,24,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02063,Linux,DISC,Prod,xConnect,Prod - xConnect - xBRC - Rest Priority Seating - Lobby Greeting #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02064,Linux,DISC,Prod,xConnect,Prod - xConnect - xBRC - Rest Priority Seating - Lobby Greeting #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02067,Linux,DISC,Load2,xConnect,Load2 - xConnect - xQA-API #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02068,Linux,DISC,Load2,xConnect,Load2 - xConnect - xQA-API #02,2,11,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02069,Linux,DISC,Env2,xConnect,Env2 - xConnect - xArrival #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02070,Linux,DISC,Env2,xConnect,Env2 - xConnect - xArrival #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02071,Linux,DISC,Load2,xConnect,Load2 - xConnect - xArrival #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02072,Linux,DISC,Load2,xConnect,Load2 - xConnect - xArrival #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02073,Linux,DISC,Env5,xConnect,Env5 - xConnect - xArrival #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02074,Linux,DISC,Env5,xConnect,Env5 - xConnect - xArrival #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02075,Linux,DISC,Prod,xConnect,Prod - xConnect - xBRC - xArrival - Grand Floridian #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02076,Linux,DISC,Prod,xConnect,Prod - xConnect - xBRC - xArrival - Grand Floridian #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02077,Linux,DISC,Env2,xConnect,Env2 - xConnect - GFF Pre-Order Counter Service #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02078,Linux,DISC,Env2,xConnect,Env2 - xConnect - GFF Pre-Order Counter Service #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02079,Linux,DISC,Env5,xConnect,Env5 - xConnect - GFF Pre-Order Counter Service #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02080,Linux,DISC,Env5,xConnect,Env5 - xConnect - GFF Pre-Order Counter Service #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02081,Linux,DISC,Env2,xConnect,Env2 - xConnect - MSM #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02082,Linux,DISC,Env2,xConnect,Env2 - xConnect - MSM #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02083,Linux,DISC,Env5,xConnect,Env5 - xConnect - xBRC - MSM #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02084,Linux,DISC,Env5,xConnect,Env5 - xConnect - xBRC - MSM #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02085,Linux,DISC,Test,Test,Test - Test - mcars004 Sandbox,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nl-fldi-02086,Linux,DISC,Test,Test,Test - Test - goldj007  Sandbox,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nl-fldi-02087,Linux,DISC,Test,Test,Test - Test - patam003 Sandbox,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nl-fldi-02088,Linux,DISC,Test,Test,Test - Test - dhorowit Sandbox,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nl-fldi-02089,Linux,DISC,Load2,Shared,Load2 - Shared - DTSS MemCache #01,6,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02090,Linux,DISC,Load2,Shared,Load2 - Shared - DTSS MemCache #02,6,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02091,Linux,DISC,Load2,Shared,Load2 - Shared - DTSS MemCache #03,6,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02092,Linux,DISC,Env5,Shared,Env5 - Shared - DTSS APIM #01,6,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02093,Linux,DISC,Env5,Shared,Env5 - Shared - DTSS APIM #02,6,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02094,Linux,DISC,Prod,Shared,Prod - Shared - DTSS MemCache #01,6,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02095,Linux,DISC,Prod,Shared,Prod - Shared - DTSS MemCache #02,6,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02096,Linux,DISC,Prod,Shared,Prod - Shared - DTSS MemCache #03,6,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02097,Linux,DISC,Prod,Shared,Prod - Shared - DTSS APIM #01,4,24,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02098,Linux,DISC,Prod,Shared,Prod - Shared - DTSS APIM #02,4,24,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02099,Linux,DISC,Prod,Shared,Prod - Shared - DTSS APIM #03,4,24,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02100,Linux,DISC,Prod,Shared,Prod - Shared - DTSS APIM #04,4,24,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02101,Linux,DISC,Prod,Shared,Prod - Shared - DTSS APIM #05,4,24,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02102,Linux,DISC,Prod,Shared,Prod - Shared - DTSS APIM #06,4,24,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02103,Linux,DISC,Load2,xPass,Load2 - xPass - GxP FP+ SOR Services #06,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02104,Linux,DISC,Load2,xPass,Load2 - xPass - GxP FP+ SOR Services #07,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02105,Linux,DISC,Load2,xPass,Load2 - xPass - GxP FP+ SOR Services #08,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02106,Linux,DISC,Load2,xPass,Load2 - xPass - GxP FP+ SOR Services #09,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02107,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #13 - Powered down as per Jerad for IM2508682 rollback issue,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02108,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #14,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02109,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #15 - Powered down as per Jerad for IM2508682 rollback issue,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02110,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #16,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02111,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #17,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02112,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #18 - Powered down as per Jerad for IM2508682 rollback issue,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02113,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #19 - Powered down as per Jerad for IM2508682 rollback issue,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02114,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #20 - Powered down as per Jerad for IM2508682 rollback issue,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02117,Linux,DISC,INFRA,Shared,INFRA - Shared - Middleware Tools #01,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nl-fldi-02118,Linux,DISC,INFRA,Shared,INFRA - Shared - Middleware Tools #02,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nl-fldi-02119,Linux,DISC,INFRA,Shared,INFRA - Shared - Middleware Tools #03,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nl-fldi-02120,Linux,DISC,Env2,xConnect,Env2 - xConnect - Photo Booth #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02121,Linux,DISC,Env2,xConnect,Env2 - xConnect - Photo Booth #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02122,Linux,DISC,Env5,xConnect,Env5 - xConnect - xBRC - Photo Booth #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02123,Linux,DISC,Env5,xConnect,Env5 - xConnect - xBRC - Photo Booth #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02124,Linux,DISC,Dev1,xPass,Dev1 - xPass - GxP FastPass+ services,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02130,Linux,DISC,TEST,TEST,TEST - TEST - iPerf Test Server - build by David Mattice for Dwayne Moody,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02131,Linux,DISC,INFRA,Shared,INFRA - Shared - RHEL5 MSB Validation,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nl-fldi-02132,Linux,DISC,INFRA,Shared,INFRA - Shared - RHEL6 MSB Validation,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nl-fldi-02133,Linux,DISC,Env5,Shared,Env5 - Shared - Resilient Health Check Application #01,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02134,Linux,DISC,Env5,Shared,Env5 - Shared - Resilient Health Check Application #02,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02135,Linux,DISC,Load2,Shared,Load2 - Shared - Resilient Health Check Application #01,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02136,Linux,DISC,Load2,Shared,Load2 - Shared - Resilient Health Check Application #02,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02137,Linux,DISC,Prod,Shared,Prod - Shared - Resilient Health Check Application #01,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02138,Linux,DISC,Prod,Shared,Prod - Shared - Resilient Health Check Application #02,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02139,Linux,DISC,Prod,Shared,Prod - Shared - Resilient Health Check Application #03,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02140,Linux,DISC,Prod,Shared,Prod - Shared - Resilient Health Check Application #04,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02141,Linux,DISC,Env2,Shared,Env2 - Shared - NGE Lab Simulator #01,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02142,Linux,DISC,Env2,Shared,Env2 - Shared - NGE Lab Simulator #02,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02143,Linux,DISC,Env5,Shared,Env5 - Shared - NGE Lab Simulator #01,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02144,Linux,DISC,Env5,Shared,Env5 - Shared - NGE Lab Simulator #02,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02145,Linux,DISC,Load2,Shared,Load2 - Shared - NGE Lab Simulator #01,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02146,Linux,DISC,Load2,Shared,Load2 - Shared - NGE Lab Simulator #02,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02147,Linux,DISC,Dev1,Shared,Dev1 - Shared - NGE Lab Simulator,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02148,Linux,DISC,Dev2,Shared,Dev2 - Shared - NGE Lab Simulator,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02149,Linux,DISC,Prod,xConnect,Prod - xConnect - xCL #1,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02150,Linux,DISC,Prod,xConnect,Prod - xConnect - xCL #2,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02151,Linux,DISC,Prod,xConnect,Prod - xConnect - xCL #3,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02152,Linux,DISC,Prod,xConnect,Prod - xConnect - xCL #4,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02153,Linux,DISC,Env2,xConnect,Env2 - xConnect - Common Doors #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02154,Linux,DISC,Env2,xConnect,Env2 - xConnect - Common Doors #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02155,Linux,DISC,Env5,xConnect,Env5 - xConnect - xBRC - Common Doors #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02156,Linux,DISC,Env5,xConnect,Env5 - xConnect - xBRC - Common Doors #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-02157,Linux,DISC,Load2,xPass,Load2 - xPass - GxP FP+ SOR Services #10,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02158,Linux,DISC,Load2,xPass,Load2 - xPass - GxP FP+ SOR Services #11,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02159,Linux,DISC,Prod,Shared,Prod - Shared - Level 2 Triage Tool UI #01,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02160,Linux,DISC,Prod,Shared,Prod - Shared - Level 2 Triage Tool UI #02,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02161,Linux,DISC,Prod,Shared,Prod - Shared - Level 2 Triage Tool Services #01,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02162,Linux,DISC,Prod,Shared,Prod - Shared - Level 2 Triage Tool Services #02,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02163,Linux,DISC,Env5,Shared,Env5 - Shared - Level 2 Triage Tool UI #01,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02164,Linux,DISC,Env5,Shared,Env5 - Shared - Level 2 Triage Tool UI #02,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02165,Linux,DISC,Env5,Shared,Env5 - Shared - Level 2 Triage Tool Services #01,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02166,Linux,DISC,Env5,Shared,Env5 - Shared - Level 2 Triage Tool Services #02,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02167,Linux,DISC,Load2,Shared,Load2 - Shared - Level 2 Triage Tool #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02168,Linux,DISC,Load2,Shared,Load2 - Shared - Level 2 Triage Tool #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02169,Linux,DISC,Load2,Shared,Load2 - Shared - Level 2 Triage Tool #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02170,Linux,DISC,Load2,Shared,Load2 - Shared - Level 2 Triage Tool #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02171,Linux,DISC,Dev2,Shared,Dev2 - Shared - Level 2 Triage Tool UI,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02172,Linux,DISC,Dev2,Shared,Dev2 - Shared - Level 2 Triage Tool Services,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02173,Linux,DISC,Prod,xConnect,Prod - xConnect - JMS Listener #3,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02174,Linux,DISC,Prod,xConnect,Prod - xConnect - JMS Listener #4,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02175,Linux,DISC,Load2,xPass,Load2 - xPass - GxP FP+ SOR Services #12,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02176,Linux,DISC,Load2,xPass,Load2 - xPass - GxP FP+ SOR Services #13,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02177,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #21,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02178,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #22,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02179,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #23,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02180,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #24 - Powered down as per Jerad for IM2508682 rollback issue,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02181,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #25 - Powered down as per Jerad for IM2508682 rollback issue,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02182,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #26,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02183,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #27,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02184,Linux,DISC,Prod,xPass,Prod - xPass - GxP FP+ SOR Services #28,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02185,Linux,DISC,Prod,Media,Prod - Media - Aspera #1,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02186,Linux,DISC,Prod,Media,Prod - Media - Aspera #2,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-02187,Linux,DISC,Load2,xPass,Load2 - xPass - fpp-kiosk #01,4,6,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02188,Linux,DISC,Load2,xPass,Load2 - xPass - fpp-kiosk #02,4,6,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02189,Linux,DISC,Load2,xPass,Load2 - xPass - fpp-kiosk #01,4,6,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02190,Linux,DISC,Load2,xPass,Load2 - xPass - fpp-kiosk #02,4,6,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-02191,Linux,DISC,Env2,xPass,Env2 - xPass - fpp-kiosk #01,4,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02192,Linux,DISC,Env2,xPass,Env2 - xPass - fpp-kiosk #02,4,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-02193,Linux,DISC,Prod,xConnect,Prod - xConnect - Fort Wilderness Comfort Station xBRC #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-02194,Linux,DISC,Prod,xConnect,Prod - xConnect - Fort Wilderness Comfort Station xBRC #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
